"PublishedIndicatorDashboardId","PublishedIndicatorId","DashboardId","DashboardNameEN","DashboardNameAR","SortOrder","EntityClassification","EntityClassificationName","EntityId","CreatedAt","UpdatedAt"
"ab43402c-2171-4fed-c5ad-08dec461c23c","78356970-e976-4aba-9843-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:36:03 PM",""
"4c9bc6ae-0392-4911-c5ae-08dec461c23c","fb62d5b6-f515-40e2-9844-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 1:06:13 PM",""
"3e3fad60-165f-4f4c-c5af-08dec461c23c","fb62d5b6-f515-40e2-9844-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 1:06:13 PM",""
"a6050e0e-b9b6-461c-c5b8-08dec461c23c","5fad875e-7c72-43d4-9849-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","5","NationalIndicators","","8/5/2026 9:16:42 AM",""
"f51c1d0c-3129-42a3-c5b9-08dec461c23c","5fad875e-7c72-43d4-9849-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","5","NationalIndicators","","8/5/2026 9:16:42 AM",""
"a59af393-ee92-4b15-c5c6-08dec461c23c","5fab87f3-d983-46d4-9850-08dec461c232","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/10/2026 11:27:48 AM",""
"c6db5e76-744d-4836-c5c7-08dec461c23c","5fab87f3-d983-46d4-9850-08dec461c232","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/10/2026 11:27:48 AM",""
"414ec3c1-90f0-477e-db4f-08dec462e126","f0c369a6-468a-4ebc-00d1-08dec462e11d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 10:03:29 AM",""
"8d02dc8c-e532-4302-db50-08dec462e126","f0c369a6-468a-4ebc-00d1-08dec462e11d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","6/7/2026 10:03:29 AM",""
"d6e44fbd-20fa-4793-db51-08dec462e126","f8a7c25c-ab6b-4c5d-00d2-08dec462e11d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:50:51 AM","6/15/2026 11:52:27 AM"
"e9f22990-c19b-4ccc-db52-08dec462e126","f8a7c25c-ab6b-4c5d-00d2-08dec462e11d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:50:51 AM","6/15/2026 11:52:27 AM"
"fd0e398f-42cb-43d1-db53-08dec462e126","9f8975c5-215a-4533-00d3-08dec462e11d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:51:44 AM","6/15/2026 11:52:27 AM"
"053580fb-6d64-44a7-db54-08dec462e126","9f8975c5-215a-4533-00d3-08dec462e11d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/7/2026 10:51:44 AM","6/15/2026 11:52:27 AM"
"59b43137-c075-4ca2-db55-08dec462e126","2d6acf61-cf68-4f92-00d4-08dec462e11d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","6/8/2026 12:39:41 PM",""
"a493a0ee-df45-408d-db56-08dec462e126","2d6acf61-cf68-4f92-00d4-08dec462e11d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","6/8/2026 12:39:41 PM",""
"568b50b4-80f4-46dc-d64b-08decabb6cc3","32bb4d16-587b-4c9a-c6c9-08decabb6cc2","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/15/2026 11:52:26 AM","6/15/2026 11:52:27 AM"
"12d6e738-0678-4b02-d64c-08decabb6cc3","32bb4d16-587b-4c9a-c6c9-08decabb6cc2","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/15/2026 11:52:26 AM","6/15/2026 11:52:27 AM"
"5c0711a7-cb66-4cac-5361-08decfcf581a","3a1df49d-ed50-444c-16f3-08decfcf5819","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:22:23 AM",""
"91436269-d9dc-44f1-5362-08decfcf581a","3a1df49d-ed50-444c-16f3-08decfcf5819","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:22:23 AM",""
"e131e483-a0a0-47ed-5363-08decfcf581a","4cc09467-f0d6-435c-16f4-08decfcf5819","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:37:27 AM",""
"1d5e1e19-93ee-4665-5364-08decfcf581a","4cc09467-f0d6-435c-16f4-08decfcf5819","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 9:37:27 AM",""
"e2207b13-f3f4-4f3d-5365-08decfcf581a","af7b505f-f7e9-43f1-16f5-08decfcf5819","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 10:06:55 AM",""
"aeb37818-08cf-4c63-5366-08decfcf581a","af7b505f-f7e9-43f1-16f5-08decfcf5819","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","3","SpecialProjects","914cfe36-dbd0-4748-dd24-08decfbdd23b","6/23/2026 10:06:55 AM",""
"033a3788-c362-405d-14bc-08ded4dc1597","9c037f4d-5d9a-4e73-66e2-08ded4dc1595","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","16","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/28/2026 9:11:25 AM",""
"bee288e9-3503-4640-14bd-08ded4dc1597","9c037f4d-5d9a-4e73-66e2-08ded4dc1595","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","16","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/28/2026 9:11:25 AM",""
"df9844e3-dc09-496d-14be-08ded4dc1597","8c80bd45-0ad9-41ac-66e3-08ded4dc1595","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","6","DiversificationTargets","","6/28/2026 10:26:58 AM",""
"64bd10af-41a9-4031-14bf-08ded4dc1597","8c80bd45-0ad9-41ac-66e3-08ded4dc1595","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","6","DiversificationTargets","","6/28/2026 10:26:58 AM",""
"9f67c569-4f5e-4579-14c0-08ded4dc1597","a5dc655f-39dd-465c-66e4-08ded4dc1595","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/30/2026 8:15:18 AM",""
"5987a4e6-c4bd-437e-14c1-08ded4dc1597","a5dc655f-39dd-465c-66e4-08ded4dc1595","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/30/2026 8:15:18 AM",""
"b98eac3e-b3c6-44fe-5f86-08deda71879c","9edc764f-f529-4b94-1ec6-08deda71879b","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","15","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:43:47 AM",""
"2334e6ae-d38a-404a-5f87-08deda71879c","9edc764f-f529-4b94-1ec6-08deda71879b","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","15","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:43:47 AM",""
"0772f9e6-878c-41e1-5f88-08deda71879c","6a025aec-0e58-4a9c-1ec7-08deda71879b","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:46:06 AM",""
"8f3b2557-17f0-4282-5f89-08deda71879c","6a025aec-0e58-4a9c-1ec7-08deda71879b","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7/5/2026 11:46:06 AM",""
"101db581-4c7f-48b2-5f8a-08deda71879c","633dc513-6f33-4bb5-1ec8-08deda71879b","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","7/5/2026 12:14:30 PM",""
"924fb7b6-caa8-4f75-5f8b-08deda71879c","633dc513-6f33-4bb5-1ec8-08deda71879b","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","7/5/2026 12:14:30 PM",""
"c8a93d91-bfeb-469d-da0e-08dee641c199","ecda5ca3-5c3f-431d-a32d-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","15","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/20/2026 12:32:03 PM",""
"32fb9b14-b25f-4937-da0f-08dee641c199","ecda5ca3-5c3f-431d-a32d-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","15","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/20/2026 12:32:03 PM",""
"c4103f1c-59c2-41e1-da10-08dee641c199","51923029-874a-4a0e-a32e-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","12","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:14:58 AM",""
"dc8b8393-6a87-41dd-da11-08dee641c199","51923029-874a-4a0e-a32e-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","12","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:14:58 AM",""
"19b95dda-7ee3-4c47-da12-08dee641c199","9e0bf9c1-f585-4302-a32f-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:58:07 AM",""
"2c65d4c9-acb8-4164-da13-08dee641c199","9e0bf9c1-f585-4302-a32f-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/21/2026 8:58:07 AM",""
"0d2ab4cf-33a4-4952-da24-08dee641c199","db232b25-daca-4ab5-a338-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","13","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/22/2026 12:54:10 PM",""
"c9c43305-5038-4138-da25-08dee641c199","db232b25-daca-4ab5-a338-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","13","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/22/2026 12:54:10 PM",""
"6ef12ea2-24b8-43d7-da26-08dee641c199","4a88b450-130e-4be4-a339-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","11","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:49:54 AM",""
"5e157e5e-84a3-4afb-da27-08dee641c199","4a88b450-130e-4be4-a339-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","11","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","7/23/2026 8:49:54 AM",""
"43b5b121-68da-416f-da28-08dee641c199","29d4d4aa-76d1-42a4-a33a-08dee641c198","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","7/23/2026 10:55:22 AM",""
"aba891ca-6547-4627-da29-08dee641c199","29d4d4aa-76d1-42a4-a33a-08dee641c198","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","7/23/2026 10:55:22 AM",""
"f27d0d6c-ca6d-4fb8-3a95-08deeafdc6d7","2fbc0553-b137-4021-0e03-08deeafdc6d6","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","5","NationalIndicators","","7/26/2026 1:18:07 PM","8/5/2026 9:16:45 AM"
"9eea31a5-d260-4b9e-3a96-08deeafdc6d7","2fbc0553-b137-4021-0e03-08deeafdc6d6","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","5","NationalIndicators","","7/26/2026 1:18:07 PM","8/5/2026 9:16:45 AM"
"0ff7ecaa-ce0f-4ca0-3a97-08deeafdc6d7","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","5","NationalIndicators","","7/26/2026 1:53:00 PM","8/5/2026 9:16:45 AM"
"921c2e73-1afb-4376-3a98-08deeafdc6d7","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","5","NationalIndicators","","7/26/2026 1:53:00 PM","8/5/2026 9:16:45 AM"
"b8530d35-0110-48a7-3a99-08deeafdc6d7","f2b33590-7ef4-45f3-0e05-08deeafdc6d6","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","14","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/28/2026 10:11:50 AM",""
"633b28d1-b203-4b8d-3a9a-08deeafdc6d7","f2b33590-7ef4-45f3-0e05-08deeafdc6d6","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","14","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","7/28/2026 10:11:50 AM",""
"fa914e6a-fe13-4fd0-a658-08def0866aa4","8e7d0bcf-78ac-47f1-790e-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","5","NationalIndicators","","8/2/2026 2:08:44 PM","8/5/2026 9:16:45 AM"
"2b860f24-8a11-4d60-a659-08def0866aa4","8e7d0bcf-78ac-47f1-790e-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","5","NationalIndicators","","8/2/2026 2:08:44 PM","8/5/2026 9:16:45 AM"
"c06eb399-aad7-48fe-a65a-08def0866aa4","90f51bae-c903-46a5-790f-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/3/2026 8:25:25 AM",""
"f98ca38f-5ac8-4b1c-a65b-08def0866aa4","90f51bae-c903-46a5-790f-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/3/2026 8:25:25 AM",""
"10e90530-4e64-4bbb-a65e-08def0866aa4","ea03b9d1-de4d-4036-7911-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:39:36 AM",""
"046d8f3a-bd17-4c69-a65f-08def0866aa4","ea03b9d1-de4d-4036-7911-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/3/2026 8:39:36 AM",""
"cc799a5f-714c-4e69-a660-08def0866aa4","ecaf0b90-cb84-46ce-7912-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/4/2026 8:19:20 AM",""
"5b89198f-ceaa-499e-a661-08def0866aa4","ecaf0b90-cb84-46ce-7912-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/4/2026 8:19:20 AM",""
"b0a4447e-5d1e-44c5-a662-08def0866aa4","cb6a2246-50f5-4fcd-7913-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:30:38 PM",""
"2451e7ce-2781-4c8d-a663-08def0866aa4","cb6a2246-50f5-4fcd-7913-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","8/4/2026 12:30:38 PM",""
"5a8f720d-7b75-44fb-a66e-08def0866aa4","43abd900-755b-48bb-7919-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/6/2026 8:10:31 AM",""
"16d77b73-ce38-46d1-a66f-08def0866aa4","43abd900-755b-48bb-7919-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/6/2026 8:10:31 AM",""
"40d33614-adc9-411f-a670-08def0866aa4","61f82d6b-6ab6-4ce8-791a-08def0866aa3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/6/2026 8:11:55 AM",""
"c6725969-69b8-4666-a671-08def0866aa4","61f82d6b-6ab6-4ce8-791a-08def0866aa3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","8/6/2026 8:11:55 AM",""
"11b0ea26-7354-472b-800f-08def5e05d22","aef8dc96-bf8d-4fbd-908f-08def5e05d1a","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","16","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","8/10/2026 11:34:04 AM",""
"d7756257-d86a-4bcb-8010-08def5e05d22","aef8dc96-bf8d-4fbd-908f-08def5e05d1a","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","16","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","8/10/2026 11:34:04 AM",""
