"PublishedAdditionalChartId","PublishedIndicatorId","PublishedIndicatorDetailId","CountryId","CountryEN","CountryAR","CountryCode"
"1f68b06e-14af-4f3d-a0b6-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"3befa8cf-a476-4a88-f077-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"8c6acc69-8184-46e5-f082-08dea241b62e","48906d7c-2b2c-42bd-f10c-08dea2389aaf","f3de8791-b7fd-4135-6a2f-08dea2389ab1","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"23f63810-1a4c-4037-f08d-08dea241b62e","8c915ebe-4dc5-4900-f117-08dea2389aaf","617e08ea-9571-42d0-6a65-08dea2389ab1","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"acdd2ae8-beb3-4b0b-fb8b-08debee637ed","c65e0835-1de9-41f1-dfd6-08debee6364f","6c2ec1e3-860f-4b3f-60c6-08debee63662","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"53a20a79-4150-4614-d9fc-08de049df013","f45c2040-d061-4e4c-c883-08de049c57c4","179f7c36-5c7e-46a2-7ac8-08de049c57c6","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"d92a42f0-0dfd-4080-a475-08de064081a8","fcdc61e3-9c77-48bf-28ad-08de064080f7","b60f7e11-c096-4fab-64ce-08de064080f9","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"9386e6fc-2fe6-4880-c751-08de3adef664","87c2a5a9-f54f-49ff-7b82-08de3ade5903","ba5871a1-f81c-43c3-c7bd-08de3ade590a","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"76f2be8f-e8ad-463a-bd6f-08de6e055c93","c7e2aafd-6340-45d5-31d3-08de6c80b448","ae6d8353-8468-4cec-1691-08de6c80b44a","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"f2f5d02b-883a-49be-05bd-08dddd573e62","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","122d47f7-8c5c-48a5-fd90-08dddd5433de","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"59df4439-dd4d-45a3-d9fa-08de049df013","f93b4e4c-3855-4ecf-c881-08de049c57c4","0449d68c-23ad-45bf-7ac6-08de049c57c6","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"2895ef64-bcff-45c8-ec4c-08dddd671676","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","c92b1e43-b445-4e27-eb65-08dddd57848f","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"237cd222-4d24-45b2-1710-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"6bf06ca3-3a25-4afd-1711-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"e915cc6c-8917-492f-f43f-08de75253b9c","e8b7aa3b-38aa-47b8-fe79-08de7446bf51","f52a8461-8066-4ff4-7081-08de7446bf5c","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"f50a06b6-2687-4332-170f-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"1f3561b3-5f4a-47cc-f076-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"aacef5a7-cdc0-4c15-1712-08de9e1b05ae","9b07fcb5-2cff-44c4-7a75-08de9e09a550","a8296f0b-92c0-4275-bc89-08de9e09a558","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"5a6e74a6-6129-4e99-f075-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"5191f3af-2067-41c4-5deb-08de9e9ca8bb","d9eed3fe-a269-4d96-6897-08de9e04ed95","88e12df6-ffab-458e-cd97-08de9e04ed9e","a17a864e-6bcd-4466-972a-ac7a9a909d14","Qatar","قَطَر","QA"
"5a6e74a6-6129-4e99-f075-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"1f3561b3-5f4a-47cc-f076-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"3befa8cf-a476-4a88-f077-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"f50a06b6-2687-4332-170f-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"6bf06ca3-3a25-4afd-1711-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"237cd222-4d24-45b2-1710-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"53a20a79-4150-4614-d9fc-08de049df013","f45c2040-d061-4e4c-c883-08de049c57c4","179f7c36-5c7e-46a2-7ac8-08de049c57c6","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"2895ef64-bcff-45c8-ec4c-08dddd671676","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","c92b1e43-b445-4e27-eb65-08dddd57848f","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"f2f5d02b-883a-49be-05bd-08dddd573e62","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","122d47f7-8c5c-48a5-fd90-08dddd5433de","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"e915cc6c-8917-492f-f43f-08de75253b9c","e8b7aa3b-38aa-47b8-fe79-08de7446bf51","f52a8461-8066-4ff4-7081-08de7446bf5c","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"76f2be8f-e8ad-463a-bd6f-08de6e055c93","c7e2aafd-6340-45d5-31d3-08de6c80b448","ae6d8353-8468-4cec-1691-08de6c80b44a","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"9386e6fc-2fe6-4880-c751-08de3adef664","87c2a5a9-f54f-49ff-7b82-08de3ade5903","ba5871a1-f81c-43c3-c7bd-08de3ade590a","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"acdd2ae8-beb3-4b0b-fb8b-08debee637ed","c65e0835-1de9-41f1-dfd6-08debee6364f","6c2ec1e3-860f-4b3f-60c6-08debee63662","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"23f63810-1a4c-4037-f08d-08dea241b62e","8c915ebe-4dc5-4900-f117-08dea2389aaf","617e08ea-9571-42d0-6a65-08dea2389ab1","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"8c6acc69-8184-46e5-f082-08dea241b62e","48906d7c-2b2c-42bd-f10c-08dea2389aaf","f3de8791-b7fd-4135-6a2f-08dea2389ab1","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"1f68b06e-14af-4f3d-a0b6-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"e9967e9c-fc0e-41ed-a0b5-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"83f9f74b-7a58-42eb-fb8c-08debee637ed","c65e0835-1de9-41f1-dfd6-08debee6364f","6c2ec1e3-860f-4b3f-60c6-08debee63662","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"259d6312-0744-4d4c-a0b4-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"395839bc-6aa6-48a4-a0bd-08dec77b7a69","a598da16-09c2-43c4-9835-08dec461c232","633a4473-7585-4a42-7aad-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"3f3a3133-e354-43a1-a0b7-08dec77b7a69","b05f6bd5-256d-4940-9823-08dec461c232","dc087d3c-3562-44cc-7a93-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"2185e4e9-3f2b-410c-a0bf-08dec77b7a69","e641b12b-e4d1-47ab-9837-08dec461c232","eb07919f-adb5-4e98-7ab0-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"543884db-8989-4e8e-a0be-08dec77b7a69","b5ade6c5-419c-4b5f-9836-08dec461c232","fb801dff-2204-4cbb-7aaf-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"e3a64058-8090-4044-a0c2-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"04df244b-e034-466f-a0c1-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"0a14353a-71e5-4afa-a0c5-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"4335f0f9-4137-4cf8-9a43-08deeaff3004","2fbc0553-b137-4021-0e03-08deeafdc6d6","cae5d760-47a5-460c-c6b4-08deeafdc6dc","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"0e2a8506-ea46-4124-ffe1-08deda75d219","633dc513-6f33-4bb5-1ec8-08deda71879b","44346def-4945-4b96-04fd-08deda71879d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"b117ad74-18b5-4fe5-a0c3-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"0431aeaf-076e-4995-a0c4-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"37c2253f-b47a-444e-9a44-08deeaff3004","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","6712d390-77df-46ff-c6b7-08deeafdc6dc","a2d21933-e1fa-4290-b53a-508900974a2b","Singapore","سنغافورة","SG"
"e915cc6c-8917-492f-f43f-08de75253b9c","e8b7aa3b-38aa-47b8-fe79-08de7446bf51","f52a8461-8066-4ff4-7081-08de7446bf5c","a6c28df3-5f65-44dc-a436-52ab448ede6b","India","الهند","IN"
"f50a06b6-2687-4332-170f-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"237cd222-4d24-45b2-1710-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"3befa8cf-a476-4a88-f077-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"1f3561b3-5f4a-47cc-f076-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"5a6e74a6-6129-4e99-f075-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"6bf06ca3-3a25-4afd-1711-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"76f2be8f-e8ad-463a-bd6f-08de6e055c93","c7e2aafd-6340-45d5-31d3-08de6c80b448","ae6d8353-8468-4cec-1691-08de6c80b44a","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"04df244b-e034-466f-a0c1-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"e3a64058-8090-4044-a0c2-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"543884db-8989-4e8e-a0be-08dec77b7a69","b5ade6c5-419c-4b5f-9836-08dec461c232","fb801dff-2204-4cbb-7aaf-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"395839bc-6aa6-48a4-a0bd-08dec77b7a69","a598da16-09c2-43c4-9835-08dec461c232","633a4473-7585-4a42-7aad-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"e9967e9c-fc0e-41ed-a0b5-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"259d6312-0744-4d4c-a0b4-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"1f68b06e-14af-4f3d-a0b6-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"8c6acc69-8184-46e5-f082-08dea241b62e","48906d7c-2b2c-42bd-f10c-08dea2389aaf","f3de8791-b7fd-4135-6a2f-08dea2389ab1","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"37c2253f-b47a-444e-9a44-08deeaff3004","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","6712d390-77df-46ff-c6b7-08deeafdc6dc","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"4335f0f9-4137-4cf8-9a43-08deeaff3004","2fbc0553-b137-4021-0e03-08deeafdc6d6","cae5d760-47a5-460c-c6b4-08deeafdc6dc","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"0431aeaf-076e-4995-a0c4-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"b117ad74-18b5-4fe5-a0c3-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"0a14353a-71e5-4afa-a0c5-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","aa091570-f20b-4de3-b2ed-96104c99eb3a","Switzerland","سويسرا","CH"
"0e2a8506-ea46-4124-ffe1-08deda75d219","633dc513-6f33-4bb5-1ec8-08deda71879b","44346def-4945-4b96-04fd-08deda71879d","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"3f3a3133-e354-43a1-a0b7-08dec77b7a69","b05f6bd5-256d-4940-9823-08dec461c232","dc087d3c-3562-44cc-7a93-08dec461c23d","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"2185e4e9-3f2b-410c-a0bf-08dec77b7a69","e641b12b-e4d1-47ab-9837-08dec461c232","eb07919f-adb5-4e98-7ab0-08dec461c23d","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"9386e6fc-2fe6-4880-c751-08de3adef664","87c2a5a9-f54f-49ff-7b82-08de3ade5903","ba5871a1-f81c-43c3-c7bd-08de3ade590a","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"f2f5d02b-883a-49be-05bd-08dddd573e62","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","122d47f7-8c5c-48a5-fd90-08dddd5433de","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"2895ef64-bcff-45c8-ec4c-08dddd671676","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","c92b1e43-b445-4e27-eb65-08dddd57848f","b0f821ca-86ee-4f32-bb83-ce50d4a5858e","Ireland","أيرلندا","IE"
"f2f5d02b-883a-49be-05bd-08dddd573e62","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","122d47f7-8c5c-48a5-fd90-08dddd5433de","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"59df4439-dd4d-45a3-d9fa-08de049df013","f93b4e4c-3855-4ecf-c881-08de049c57c4","0449d68c-23ad-45bf-7ac6-08de049c57c6","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"53a20a79-4150-4614-d9fc-08de049df013","f45c2040-d061-4e4c-c883-08de049c57c4","179f7c36-5c7e-46a2-7ac8-08de049c57c6","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"2895ef64-bcff-45c8-ec4c-08dddd671676","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","c92b1e43-b445-4e27-eb65-08dddd57848f","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"76f2be8f-e8ad-463a-bd6f-08de6e055c93","c7e2aafd-6340-45d5-31d3-08de6c80b448","ae6d8353-8468-4cec-1691-08de6c80b44a","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"9386e6fc-2fe6-4880-c751-08de3adef664","87c2a5a9-f54f-49ff-7b82-08de3ade5903","ba5871a1-f81c-43c3-c7bd-08de3ade590a","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"d92a42f0-0dfd-4080-a475-08de064081a8","fcdc61e3-9c77-48bf-28ad-08de064080f7","b60f7e11-c096-4fab-64ce-08de064080f9","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"5191f3af-2067-41c4-5deb-08de9e9ca8bb","d9eed3fe-a269-4d96-6897-08de9e04ed95","88e12df6-ffab-458e-cd97-08de9e04ed9e","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"1f3561b3-5f4a-47cc-f076-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"5a6e74a6-6129-4e99-f075-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"3befa8cf-a476-4a88-f077-08dea241b62e","0f5632ff-e60a-4b83-f10a-08dea2389aaf","7fb2296d-87a4-4954-6a2d-08dea2389ab1","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"237cd222-4d24-45b2-1710-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"6bf06ca3-3a25-4afd-1711-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"aacef5a7-cdc0-4c15-1712-08de9e1b05ae","9b07fcb5-2cff-44c4-7a75-08de9e09a550","a8296f0b-92c0-4275-bc89-08de9e09a558","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"f50a06b6-2687-4332-170f-08de9e1b05ae","ed390c3c-ac6f-470e-7a74-08de9e09a550","160100bc-528f-4622-bc88-08de9e09a558","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"543884db-8989-4e8e-a0be-08dec77b7a69","b5ade6c5-419c-4b5f-9836-08dec461c232","fb801dff-2204-4cbb-7aaf-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"3f3a3133-e354-43a1-a0b7-08dec77b7a69","b05f6bd5-256d-4940-9823-08dec461c232","dc087d3c-3562-44cc-7a93-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"395839bc-6aa6-48a4-a0bd-08dec77b7a69","a598da16-09c2-43c4-9835-08dec461c232","633a4473-7585-4a42-7aad-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"e3a64058-8090-4044-a0c2-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"b117ad74-18b5-4fe5-a0c3-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"04df244b-e034-466f-a0c1-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"caa38a9f-a41f-47b7-a0c0-08dec77b7a69","cfbc3145-b350-480b-983d-08dec461c232","5e8b83ee-ab75-42d4-7ab7-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"2185e4e9-3f2b-410c-a0bf-08dec77b7a69","e641b12b-e4d1-47ab-9837-08dec461c232","eb07919f-adb5-4e98-7ab0-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"8c6acc69-8184-46e5-f082-08dea241b62e","48906d7c-2b2c-42bd-f10c-08dea2389aaf","f3de8791-b7fd-4135-6a2f-08dea2389ab1","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"23f63810-1a4c-4037-f08d-08dea241b62e","8c915ebe-4dc5-4900-f117-08dea2389aaf","617e08ea-9571-42d0-6a65-08dea2389ab1","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"acdd2ae8-beb3-4b0b-fb8b-08debee637ed","c65e0835-1de9-41f1-dfd6-08debee6364f","6c2ec1e3-860f-4b3f-60c6-08debee63662","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"83f9f74b-7a58-42eb-fb8c-08debee637ed","c65e0835-1de9-41f1-dfd6-08debee6364f","6c2ec1e3-860f-4b3f-60c6-08debee63662","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"e9967e9c-fc0e-41ed-a0b5-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"1f68b06e-14af-4f3d-a0b6-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"259d6312-0744-4d4c-a0b4-08dec77b7a69","3246e1e8-af83-46dd-981e-08dec461c232","acd778b1-1d77-4ffa-7a8e-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"0431aeaf-076e-4995-a0c4-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"0a14353a-71e5-4afa-a0c5-08dec77b7a69","5fad875e-7c72-43d4-9849-08dec461c232","e4293295-fb43-46b0-7ac5-08dec461c23d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"0e2a8506-ea46-4124-ffe1-08deda75d219","633dc513-6f33-4bb5-1ec8-08deda71879b","44346def-4945-4b96-04fd-08deda71879d","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"37c2253f-b47a-444e-9a44-08deeaff3004","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","6712d390-77df-46ff-c6b7-08deeafdc6dc","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
"4335f0f9-4137-4cf8-9a43-08deeaff3004","2fbc0553-b137-4021-0e03-08deeafdc6d6","cae5d760-47a5-460c-c6b4-08deeafdc6dc","bc1bee71-6752-495b-84bc-400595c26261","KSA","المملكة العربية السعودية","SA"
